"time","10071"
4595,NA
4626,NA
4656,NA
4687,NA
4717,NA
4748,NA
4779,NA
4807,NA
4838,NA
4868,NA
4899,NA
4929,NA
4960,NA
4991,NA
5021,NA
5052,NA
5082,NA
5113,NA
5144,NA
5173,NA
5204,NA
5234,NA
5265,NA
5295,NA
5326,NA
5357,NA
5387,NA
5418,NA
5448,NA
5479,NA
5510,NA
5538,NA
5569,NA
5599,NA
5630,NA
5660,NA
5691,NA
5722,NA
5752,NA
5783,NA
5813,NA
5844,NA
5875,NA
5903,0.00706284902842817
5934,0.0216344701379524
5964,0.0205878910295414
5995,0.0392777111940812
6025,0.0299920376966863
6056,0.0309057264887672
6087,0.0596854505931928
6117,0.0366318432875204
6148,0.021011024167032
6178,0.0417289860874707
6209,0.0203619318051596
6240,0.00701280627047672
6268,0.0154003417470943
6299,0.0230771157719952
6329,0.0307363183871781
6360,0.020602004285411
6390,0.0383442599135045
6421,0.0221914224455972
6452,0.0273688451844525
6482,0.0739905713081122
6513,0.0665942275765837
6543,0.0444358262119686
6574,0.162460026670157
6605,0.0330610285819543
6634,0.0268029726654969
6665,0.055148154564013
6695,0.0689776187908647
6726,0.209846100404273
6756,0.0736741213539093
6787,0.0888572497580175
6818,0.0614773382859205
6848,0.0434055584582184
6879,0.0567218503367487
6909,0.0544387611450068
6940,0.147237154045488
6971,0.035534583510331
6999,0.12896537728423
7030,0.480744633019985
7060,0.142034536070306
7091,0.0872301040583602
7121,0.0781705783768528
7152,0.0437611607150416
7183,0.0668144493057771
7213,0.0401093745786534
7244,0.0955110425763507
7274,0.0818086913819213
7305,0.111923659625613
7336,0.389494464126176
7364,0.0961056276154667
7395,0.0493654937686278
7425,0.0308059961867995
7456,0.023899482873883
7486,0.0232519773383735
7517,0.161423184861716
7548,0.0685867683970443
7578,0.226515763586145
7609,0.0749057406834994
7639,0.11920723280237
7670,0.329742815574986
7701,0.0267712870016001
7729,0.0266389050011573
7760,0.0108339200176787
7790,0.0368758652260459
7821,0.0205362535810991
7851,0.0411126704019138
7882,0.0214140814323716
7913,0.00804318237341377
7943,0.0133326568938335
7974,0.0285185630721895
8004,0.0238782203115284
8035,0.0107452896204345
8066,0.00726386901047811
8095,0.0299854319784941
8126,0.0171413840756091
8156,0.0232515062917684
8187,0.0355523273594127
8217,0.022354629363595
8248,0.0222130948778883
8279,0.0277435081832965
8309,0.0363105199849463
8340,0.0144059938973246
8370,0.0274056455967445
8401,0.0151752099601967
8432,0.0151248403135957
8460,0.0222902691240258
8491,0.0294447751239463
8521,0.021291469507624
8552,0.0301027615321544
8582,0.0181641284178968
8613,0.00821950348838092
8644,0.0139161320947796
8674,0.00705610633606998
8705,0.0153442912102352
8735,0.00853079764650218
8766,0.0136798473063763
8797,0.00575083375916025
8825,0.0103298914345773
8856,0.0131642182030969
8886,0.0173198119476403
8917,0.0203024941247175
8947,0.0103503036469476
8978,0.00542700630912209
9009,0.0127679195873846
9039,0.0134579149829895
9070,0.0215823610048889
9100,0.00786465478567392
9131,0.00920404407362368
9162,0.0049457164581186
9190,0.00765350950330931
9221,0.00852629528779078
9251,0.0088526571552165
9282,0.0079372326917704
9312,0.00725283806080484
9343,0.00867905895407398
9374,0.00601135444591251
9404,0.00873513343738261
9435,0.00537587794517167
9465,0.00570399887062829
9496,0.00729478927851511
9527,0.00629521781960797
9556,0.00622497227830542
9587,0.00905198529948545
9617,0.00603330387337984
9648,0.00611626058980081
9678,0.0116932441188086
9709,0.00625787531722351
9740,0.00707886752874068
9770,0.00374324560361042
9801,0.00347486069898596
9831,0.0040314920610124
9862,0.00307078518498556
9893,0.00285100838327705
9921,0.0044204347495831
9952,0.00145325279770077
9982,0.0019532609630097
10013,0.00167661191194798
10043,0.00182332658305962
10074,0.00153036661703768
10105,NA
10135,NA
10166,NA
10196,NA
10227,NA
10258,NA
10286,NA
10317,NA
10347,NA
10378,NA
10408,NA
10439,NA
10470,NA
10500,NA
10531,NA
10561,NA
10592,NA
10623,NA
10651,NA
10682,NA
10712,NA
10743,NA
10773,NA
10804,NA
10835,NA
10865,NA
10896,NA
10926,NA
10957,NA
10988,NA
11017,NA
11048,NA
11078,NA
11109,NA
11139,NA
11170,NA
11201,NA
11231,NA
11262,NA
11292,NA
11323,NA
11354,NA
11382,NA
11413,NA
11443,NA
11474,NA
11504,NA
11535,NA
11566,NA
11596,NA
11627,NA
11657,NA
11688,NA
11719,NA
11747,NA
11778,NA
11808,NA
11839,NA
11869,NA
11900,NA
11931,NA
11961,NA
11992,NA
12022,NA
12053,NA
12084,NA
12112,NA
12143,NA
12173,NA
12204,NA
12234,NA
12265,NA
12296,NA
12326,NA
12357,NA
12387,NA
12418,NA
12449,NA
12478,NA
12509,NA
12539,NA
12570,NA
12600,NA
12631,NA
12662,NA
12692,NA
12723,NA
12753,NA
12784,NA
12815,NA
12843,NA
12874,NA
12904,NA
12935,NA
12965,NA
12996,NA
13027,NA
13057,NA
13088,NA
13118,NA
13149,NA
13180,NA
13208,NA
13239,NA
13269,NA
13300,NA
13330,NA
13361,NA
13392,NA
13422,NA
13453,NA
13483,NA
13514,NA
13545,NA
13573,NA
13604,NA
13634,NA
13665,NA
13695,NA
13726,NA
13757,NA
13787,NA
13818,NA
13848,NA
13879,NA
13910,NA
13939,NA
13970,NA
14000,NA
14031,NA
14061,NA
14092,NA
14123,NA
14153,NA
14184,NA
14214,NA
14245,NA
14276,NA
14304,NA
14335,NA
14365,NA
14396,NA
14426,NA
14457,NA
14488,NA
14518,NA
14549,NA
14579,NA
14610,NA
14641,NA
14669,NA
14700,NA
14730,NA
14761,NA
14791,NA
14822,NA
14853,NA
14883,NA
14914,NA
14944,NA
14975,NA
15006,NA
15034,NA
15065,NA
15095,NA
15126,NA
15156,NA
15187,NA
15218,NA
15248,NA
15279,NA
15309,NA
15340,NA
15371,NA
15400,NA
15431,NA
15461,NA
15492,NA
15522,NA
15553,NA
15584,NA
15614,NA
15645,NA
15675,NA
15706,NA
15737,NA
15765,NA
15796,NA
15826,NA
15857,NA
15887,NA
15918,NA
15949,NA
15979,NA
16010,NA
16040,NA
16071,NA
16102,NA
16130,NA
16161,NA
16191,NA
16222,NA
16252,NA
16283,NA
16314,NA
16344,NA
16375,NA
16405,NA
16436,NA
16467,NA
16495,NA
16526,NA
16556,NA
16587,NA
16617,NA
16648,NA
16679,NA
16709,NA
16740,NA
16770,NA
16801,NA
16832,NA
16861,NA
16892,NA
16922,NA
16953,NA
16983,NA
17014,NA
17045,NA
17075,NA
17106,NA
17136,NA
17167,NA
17198,NA
17226,NA
17257,NA
17287,NA
17318,NA
17348,NA
17379,NA
17410,NA
17440,NA
17471,NA
17501,NA
17532,NA
17563,NA
17591,NA
17622,NA
17652,NA
17683,NA
17713,NA
